conversation_ID,floor_transfer_offset,conversation_time,t1_speaker,t2_speaker,t1_seq_initiating,t1_seq_responding,t1_seq_backchannel,t2_seq_initiating,t2_seq_responding,t2_seq_backchannel,t1_proc_clauses,t2_proc_clauses,t1_proc_frequency,t2_proc_frequency,t1_proc_concreteness,t2_proc_concreteness,t1_nonv_speaker_gaze,t1_nonv_listener_gaze,t1_nonv_pitch,t1_oth_sex,t2_oth_sex,t1_proc_speechrate,t2_proc_speechrate,t1_proc_duration,t2_proc_duration
DVA10O,0.39700000000000024,4.395,1,2,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA,g,g,mid,F,F,1.1081241599729883,2.348486912775693,2.6939999999999995,0.3799999999999999
DVA10O,0.5630000000000006,5.172,2,1,no,no,yes,no,no,no,NA,12,NA,500.9421052631579,NA,1.963575757575758,g,g-x,high,F,F,2.348486912775693,0.932862122318959,0.3799999999999999,50.926
DVA10O,0.3359999999999985,56.661,1,2,yes,no,no,no,no,no,12,NA,500.9421052631579,NA,1.963575757575758,NA,g,g,low,F,F,0.932862122318959,0.6305242925264727,50.926,0.09000000000000341
DVA10O,-0.011000000000002785,57.076,2,1,no,no,no,no,no,no,NA,10,NA,479.9347826086956,NA,1.9756962025316454,g,g,low,F,F,0.6305242925264727,0.862901283263677,0.09000000000000341,27.333999999999996
DVA10O,0.9609999999999985,84.41,1,2,yes,no,no,no,no,yes,10,NA,479.9347826086956,NA,1.9756962025316454,NA,g,g,low,F,F,0.862901283263677,4.374502646053885,27.333999999999996,0.10999999999999943
DVA10O,0.652000000000001,85.481,2,1,no,no,yes,no,no,no,NA,1,NA,210.83333333333334,NA,2.4433333333333334,g,g,mid,F,F,4.374502646053885,0.9494140051240062,0.10999999999999943,1.6600000000000108
DVA10O,0.43599999999999284,87.793,1,2,no,no,no,no,no,no,1,2,210.83333333333334,471.2631578947368,2.4433333333333334,1.7592307692307694,g,g,low,F,F,0.9494140051240062,0.8446885513799797,1.6600000000000108,5.051000000000002
DVA10O,0.38800000000000523,93.28,2,1,no,no,no,no,no,no,2,9,471.2631578947368,584.4367816091954,1.7592307692307694,2.074,g,g,low,F,F,0.8446885513799797,0.9563403221360188,5.051000000000002,24.922999999999988
DVA10O,0.568000000000012,118.591,1,2,yes,no,no,yes,yes,no,9,NA,584.4367816091954,NA,2.074,NA,g,g,mid,F,F,0.9563403221360188,0.8635550130100604,24.922999999999988,1.9699999999999989
DVA10O,0.914999999999992,121.129,2,1,yes,yes,no,no,yes,no,NA,1,NA,389,NA,1.7075,g,g,low,F,F,0.8635550130100604,1.309222918865918,1.9699999999999989,2.519999999999996
DVA10O,-0.9159999999999968,123.648,1,2,no,yes,no,no,no,no,1,1,389,543.125,1.7075,1.51,g,g,mid,F,F,1.309222918865918,0.9107483912373743,2.519999999999996,1.3900000000000006
DVA10O,0.1599999999999966,125.038,2,1,no,no,no,yes,no,no,1,6,543.125,498.53333333333336,1.51,1.9237704918032785,g,g,low,F,F,0.9107483912373743,0.8050458576343534,1.3900000000000006,15.460999999999999
DVA10O,0.28700000000000614,140.659,1,2,no,no,yes,no,no,yes,6,1,498.53333333333336,515,1.9237704918032785,NA,g-x,g,high,F,F,0.8050458576343534,4.155777513751082,15.460999999999999,0.3499999999999943
DVA10O,0.2950000000000159,141.296,2,1,no,no,yes,no,no,no,1,7,515,506.5211267605634,NA,1.9799999999999993,g-x,x,low,F,F,4.155777513751082,0.9423660587269758,0.3499999999999943,20.23399999999998
DVA10O,1.01400000000001,161.825,1,2,no,no,no,no,no,yes,7,NA,506.5211267605634,NA,1.9799999999999993,NA,g,g,low,F,F,0.9423660587269758,7.3272919321400165,20.23399999999998,0.15000000000000568
DVA10O,0.6910000000000025,162.989,2,1,no,no,yes,no,no,no,NA,10,NA,485.1707317073171,NA,2.0710476190476195,g,x,mid,F,F,7.3272919321400165,0.8611709147268792,0.15000000000000568,27.062999999999988
DVA10O,0.1810000000000116,190.743,1,2,no,no,no,no,no,yes,10,1,485.1707317073171,117,2.0710476190476195,2,g-x,g,mid,F,F,0.8611709147268792,2.3296292696733043,27.062999999999988,0.37000000000000455
DVA10O,0.31799999999998363,191.294,2,1,no,no,yes,no,no,no,1,7,117,612.2526315789473,2,2.1427058823529412,x,x,low,F,F,2.3296292696733043,0.855065005486488,0.37000000000000455,20.920000000000016
DVA10O,0.3429999999999893,212.532,1,2,no,no,no,no,no,yes,7,1,612.2526315789473,305.5,2.1427058823529412,NA,g,g,mid,F,F,0.855065005486488,2.012013609340352,20.920000000000016,0.6800000000000068
DVA10O,-0.5130000000000052,213.042,2,1,no,no,yes,no,no,no,1,10,305.5,406.2072072072072,NA,1.9791919191919192,g,g,mid,F,F,2.012013609340352,0.8901825495910244,0.6800000000000068,26.00200000000001
DVA10O,0.4609999999999843,239.044,1,2,no,no,no,no,no,yes,10,2,406.2072072072072,739,1.9791919191919192,2.0900000000000003,g,g,high,F,F,0.8901825495910244,1.436297342846745,26.00200000000001,2.5360000000000014
DVA10O,0.7230000000000132,242.041,2,1,no,no,no,no,no,no,2,1,739,1084.8,2.0900000000000003,1.4060000000000001,g,x,low,F,F,1.436297342846745,1.2214472580947429,2.5360000000000014,1.6599999999999966
DVA10O,1.0749999999999886,244.424,1,2,no,no,no,yes,no,no,1,1,1084.8,265,1.4060000000000001,1.697142857142857,x,g,high,F,F,1.2214472580947429,0.6783967397709442,1.6599999999999966,1.210000000000008
DVA10O,1.468999999999994,246.709,2,1,yes,no,no,no,yes,no,1,8,265,507.62,1.697142857142857,1.9611363636363637,g,g,low,F,F,0.6783967397709442,1.022471276491544,1.210000000000008,18.262999999999977
DVA10O,-0.5089999999999577,265.932,1,2,no,no,no,yes,no,no,8,1,507.62,514.3636363636364,1.9611363636363637,1.346,g,g,mid,F,F,1.022471276491544,0.7496762466029222,18.262999999999977,1.7099999999999795
DVA10O,0.4420000000000073,267.642,2,1,yes,no,no,no,yes,no,1,2,514.3636363636364,639.6666666666666,1.346,1.4158333333333335,g,g,low,F,F,0.7496762466029222,0.9013518435602886,1.7099999999999795,4.778999999999996
DVA10O,0.6360000000000241,272.863,1,2,no,no,no,no,no,no,2,1,639.6666666666666,773.7777777777778,1.4158333333333335,1.49125,g,g,high,F,F,0.9013518435602886,0.8030441239741636,4.778999999999996,1.3599999999999568
DVA10O,0.13500000000004775,274.859,2,1,no,no,no,no,no,no,1,3,773.7777777777778,595.5,1.49125,1.8648387096774193,g,x,mid,F,F,0.8030441239741636,0.8138200662108088,1.3599999999999568,8.092999999999961
DVA10O,1.6639999999999873,283.087,1,2,no,no,no,no,no,yes,3,5,595.5,461.4871794871795,1.8648387096774193,2.2002941176470583,g,g,high,F,F,0.8138200662108088,0.9089670726274443,8.092999999999961,8.383000000000038
DVA10O,-0.29000000000002046,292.844,2,1,no,no,no,no,no,no,5,1,461.4871794871795,909.6666666666666,2.2002941176470583,1.558,g,x,high,F,F,0.9089670726274443,1.215665327540181,8.383000000000038,1.1399999999999864
DVA10O,0.6350000000000477,293.984,1,2,no,no,no,no,no,no,1,1,909.6666666666666,386.5,1.558,1.1,x,g-x,mid,F,F,1.215665327540181,1.5364133464572685,1.1399999999999864,0.5799999999999841
DVA10O,-0.4530000000000314,294.746,2,1,no,no,no,no,no,no,1,1,386.5,435.14285714285717,1.1,2.3233333333333333,x,x-g,high,F,F,1.5364133464572685,0.7002102069385086,0.5799999999999841,1.2700000000000387
DVA10O,0.2179999999999609,296.016,1,2,no,no,no,no,yes,no,1,1,435.14285714285717,417.4347826086956,2.3233333333333333,2.2342857142857144,g,g,low,F,F,0.7002102069385086,0.9079551422143987,1.2700000000000387,4.979000000000042
DVA10O,0.16899999999998272,301.213,2,1,no,no,no,yes,no,no,1,1,417.4347826086956,351.375,2.2342857142857144,2.02,g,g,low,F,F,0.9079551422143987,0.693383042464215,4.979000000000042,1.3199999999999932
DVA10O,0.9080000000000155,302.702,1,2,yes,no,no,no,yes,no,1,1,351.375,202.33333333333334,2.02,2.2022222222222223,g,g,low,F,F,0.693383042464215,0.7562740545501287,1.3199999999999932,1.4499999999999886
DVA10O,-0.5710000000000264,304.489,2,1,no,yes,no,no,no,no,1,1,202.33333333333334,919,2.2022222222222223,2.89,g,x,low,F,F,0.7562740545501287,1.6916138378772223,1.4499999999999886,1.3400000000000318
DVA10O,-0.18000000000000682,305.649,1,2,no,no,no,no,no,no,1,1,919,713.8,2.89,2.0955555555555554,g,g,mid,F,F,1.6916138378772223,0.806564518389339,1.3400000000000318,1.4399999999999977
DVA10O,-0.2610000000000241,306.828,2,1,no,no,no,no,no,no,1,4,713.8,574,2.0955555555555554,1.7903030303030305,g,g,low,F,F,0.806564518389339,0.9929258435613686,1.4399999999999977,10.336000000000013
DVA10O,1.343999999999994,317.164,1,2,no,no,no,no,no,yes,4,NA,574,NA,1.7903030303030305,NA,x,g,mid,F,F,0.9929258435613686,1.5310759261193105,10.336000000000013,0.1400000000000432
DVA10O,-0.12800000000004275,318.52,2,1,no,no,yes,no,no,no,NA,6,NA,578.56,NA,1.9360000000000002,x,x,low,F,F,1.5310759261193105,0.8627203127755033,0.1400000000000432,12.536000000000001
DVA10O,0.7080000000000268,331.056,1,2,no,yes,no,yes,no,no,6,1,578.56,437.3333333333333,1.9360000000000002,1.6,g,g,mid,F,F,0.8627203127755033,0.8084123379515015,12.536000000000001,0.7699999999999818
DVA10O,0.9590000000000032,332.534,2,1,yes,no,no,no,yes,no,1,1,437.3333333333333,2702,1.6,1.53,g,g,high,F,F,0.8084123379515015,0.8217159924395306,0.7699999999999818,0.13999999999998636
DVA10O,0.6720000000000255,333.633,1,2,no,yes,no,no,no,yes,1,1,2702,217,1.53,1.4649999999999999,g-x,g,mid,F,F,0.8217159924395306,1.9329714236033968,0.13999999999998636,0.6599999999999682
DVA10O,0.3190000000000168,334.965,2,1,no,no,yes,no,no,no,1,2,217,462.6666666666667,1.4649999999999999,2.032631578947368,g,x,mid,F,F,1.9329714236033968,0.8461488106178391,0.6599999999999682,7.079999999999984
DVA10O,1.0720000000000027,342.364,1,2,no,no,no,yes,no,no,2,NA,462.6666666666667,NA,2.032631578947368,NA,g,g,low,F,F,0.8461488106178391,1.2249632034424942,7.079999999999984,1.1400000000000432
DVA10O,-0.18900000000002137,344.387,2,1,yes,no,no,no,yes,no,NA,1,NA,307.6666666666667,NA,1.63,g,g-x,low,F,F,1.2249632034424942,1.178461279529255,1.1400000000000432,1.7300000000000182
DVA10O,0.36599999999998545,346.117,1,2,no,yes,no,no,no,yes,1,1,307.6666666666667,231,1.63,NA,g,g,mid,F,F,1.178461279529255,2.6749403672644942,1.7300000000000182,0.12999999999999545
DVA10O,0.4730000000000132,346.613,2,1,no,no,yes,no,no,no,1,1,231,373.47058823529414,NA,1.8537500000000002,g,g,mid,F,F,2.6749403672644942,0.9182571528201358,0.12999999999999545,3.495999999999981
DVA10O,0.6419999999999959,350.582,1,2,no,no,no,no,no,no,1,2,373.47058823529414,523.8636363636364,1.8537500000000002,2.1842105263157894,g,g,low,F,F,0.9182571528201358,0.9949055137753049,3.495999999999981,4.829999999999984
DVA10O,-0.3499999999999659,355.704,2,1,no,no,no,no,no,no,2,1,523.8636363636364,295.5,2.1842105263157894,1.2999999999999998,g,g,low,F,F,0.9949055137753049,1.6722233626605543,4.829999999999984,1.329999999999984
DVA10O,-0.2799999999999727,356.754,1,2,no,no,no,no,no,yes,1,NA,295.5,NA,1.2999999999999998,NA,x,g,high,F,F,1.6722233626605543,8.09282989519967,1.329999999999984,0.3100000000000023
DVA10O,0.7179999999999609,357.064,2,1,no,no,yes,no,no,no,NA,1,NA,119.5,NA,1.47,g,x,mid,F,F,8.09282989519967,1.1659519275673358,0.3100000000000023,0.8199999999999932
DVA10O,-0.18299999999999272,358.419,1,2,no,no,no,no,no,no,1,1,119.5,472.25,1.47,1.3499999999999999,x-g,g,low,F,F,1.1659519275673358,1.0890308066716743,0.8199999999999932,1.900000000000034
DVA10O,0.17099999999999227,360.319,2,1,no,no,no,no,no,no,1,1,472.25,1181,1.3499999999999999,1.31,g,g,mid,F,F,1.0890308066716743,0.8177159636589081,1.900000000000034,2.801999999999964
DVA10O,0.06600000000003092,363.292,1,2,no,no,no,no,no,no,1,1,1181,617.6,1.31,1.5059999999999998,g,g,mid,F,F,0.8177159636589081,0.9795311649680623,2.801999999999964,1.0500000000000114
DVA10O,0.24399999999997135,364.408,2,1,no,no,no,no,no,no,1,4,617.6,521.6666666666666,1.5059999999999998,1.6175862068965514,g,g,high,F,F,0.9795311649680623,0.8673729314158356,1.0500000000000114,15.999000000000024
DVA10O,1.295000000000016,380.651,1,2,no,no,no,no,no,yes,4,1,521.6666666666666,426.09090909090907,1.6175862068965514,1.8190000000000002,x,g,mid,F,F,0.8673729314158356,0.8005785798319658,15.999000000000024,2.4049999999999727
DVA10O,1.093999999999994,384.351,2,1,no,no,no,no,no,yes,1,8,426.09090909090907,517.9076923076923,1.8190000000000002,1.818085106382979,g,g,low,F,F,0.8005785798319658,0.9457407526210911,2.4049999999999727,23.072000000000003
DVA10O,0.8879999999999768,408.517,1,2,no,no,no,no,no,no,8,2,517.9076923076923,442.2105263157895,1.818085106382979,1.788857142857143,g,g,mid,F,F,0.9457407526210911,0.7911426566620307,23.072000000000003,4.94500000000005
DVA10O,0.4449999999999932,414.35,2,1,no,no,no,no,no,no,2,1,442.2105263157895,1063,1.788857142857143,1.7766666666666666,g,g,low,F,F,0.7911426566620307,2.1456402020933907,4.94500000000005,0.8100000000000023
DVA10O,-0.7370000000000232,414.868,1,2,no,no,no,no,no,no,1,NA,1063,NA,1.7766666666666666,NA,x,g,mid,F,F,2.1456402020933907,0.7422925487865814,0.8100000000000023,2.7200000000000273
DVA10O,-0.10900000000003729,417.479,2,1,no,no,no,no,no,yes,NA,1,NA,2702,NA,1.53,g,g,mid,F,F,0.7422925487865814,1.4380029867689967,2.7200000000000273,0.25
DVA10O,0.4270000000000209,417.729,1,2,no,no,yes,no,no,no,1,3,2702,435.5952380952381,1.53,1.907878787878788,g,g,mid,F,F,1.4380029867689967,0.853957822940873,0.25,7.459000000000003
DVA10O,-0.3760000000000332,425.239,2,1,no,no,no,no,no,no,3,4,435.5952380952381,493.8269230769231,1.907878787878788,2.1140540540540536,g,x-g,high,F,F,0.853957822940873,0.7434655324777032,7.459000000000003,12.566000000000031
DVA10O,0.46800000000001774,437.805,1,2,yes,no,no,yes,yes,no,4,1,493.8269230769231,544.4444444444445,2.1140540540540536,1.8471428571428574,g,g,mid,F,F,0.7434655324777032,0.9672398147810332,12.566000000000031,2.0
DVA10O,0.2389999999999759,440.273,2,1,yes,yes,no,no,no,no,1,1,544.4444444444445,585.6923076923077,1.8471428571428574,1.8491666666666662,g,g,low,F,F,0.9672398147810332,0.7768480812784323,2.0,2.509999999999991
DVA10O,0.2699999999999818,443.022,1,2,no,no,no,no,yes,no,1,1,585.6923076923077,541.8333333333334,1.8491666666666662,1.9500000000000002,g,g,low,F,F,0.7768480812784323,1.0808578414368888,2.509999999999991,0.9000000000000341
DVA10O,0.48500000000001364,444.192,2,1,no,yes,no,no,no,no,1,2,541.8333333333334,714.4166666666666,1.9500000000000002,1.6199999999999999,g,g,mid,F,F,1.0808578414368888,0.7719189310074445,0.9000000000000341,3.613999999999976
DVA10O,-0.7980000000000018,447.493,1,2,no,no,no,no,no,no,2,1,714.4166666666666,584.2173913043479,1.6199999999999999,1.8133333333333332,x,g,mid,F,F,0.7719189310074445,0.7889821163380406,3.613999999999976,4.4879999999999995
DVA10O,0.9950000000000045,451.981,2,1,no,no,no,no,no,no,1,3,584.2173913043479,571.6086956521739,1.8133333333333332,1.8482608695652174,g,g,low,F,F,0.7889821163380406,0.824622770460374,4.4879999999999995,7.500999999999976
DVA10O,0.7789999999999964,460.477,1,2,no,no,no,yes,no,no,3,1,571.6086956521739,452.125,1.8482608695652174,2.1675,g,g,high,F,F,0.824622770460374,0.7543279481198663,7.500999999999976,1.3600000000000136
DVA10O,0.17400000000003502,462.616,2,1,yes,no,no,no,yes,no,1,1,452.125,229.5,2.1675,1.835,g,g,low,F,F,0.7543279481198663,1.6769772564888104,1.3600000000000136,0.589999999999975
DVA10O,-0.18900000000002137,463.191,1,2,no,yes,no,no,no,no,1,3,229.5,507.4583333333333,1.835,2.097317073170731,g,g,mid,F,F,1.6769772564888104,0.8364692393069629,0.589999999999975,8.94300000000004
DVA10O,0.32099999999996953,472.134,2,1,no,no,no,no,no,no,3,5,507.4583333333333,577.6875,2.097317073170731,1.9105172413793101,g,g,low,F,F,0.8364692393069629,0.8825489077546164,8.94300000000004,15.400000000000034
DVA10O,0.450999999999965,487.855,1,2,no,no,no,no,no,no,5,3,577.6875,513.5813953488372,1.9105172413793101,1.8537837837837843,g,x,mid,F,F,0.8825489077546164,0.7892885990500562,15.400000000000034,8.175000000000011
DVA10O,0.14800000000002456,496.481,2,1,no,no,no,yes,no,no,3,1,513.5813953488372,662,1.8537837837837843,1.6181818181818182,g,x,mid,F,F,0.7892885990500562,0.6478839219514382,8.175000000000011,1.9599999999999795
DVA10O,0.43200000000001637,498.589,1,2,yes,no,no,no,yes,no,1,1,662,532.3333333333334,1.6181818181818182,1.6783333333333335,g,g,mid,F,F,0.6478839219514382,1.486186652371673,1.9599999999999795,0.8799999999999955
DVA10O,0.1150000000000091,499.901,2,1,no,yes,no,yes,no,no,1,5,532.3333333333334,437.48387096774195,1.6783333333333335,1.6732142857142858,g,g,low,F,F,1.486186652371673,0.9189428027236761,0.8799999999999955,9.355999999999995
DVA10O,1.079999999999984,509.372,1,2,no,no,no,no,no,yes,5,NA,437.48387096774195,NA,1.6732142857142858,NA,g,g,mid,F,F,0.9189428027236761,8.247732799065313,9.355999999999995,0.5600000000000023
DVA10O,0.19999999999998863,511.012,2,1,no,no,yes,no,no,no,NA,1,NA,602.1428571428571,NA,1.5799999999999998,g,g,low,F,F,8.247732799065313,0.8064086951225402,0.5600000000000023,1.919999999999959
DVA10O,0.13900000000001,513.132,1,2,no,no,no,no,no,no,1,2,602.1428571428571,435,1.5799999999999998,1.78375,g,g,mid,F,F,0.8064086951225402,1.0450467407591573,1.919999999999959,2.4890000000000327
DVA10O,-0.9569999999999936,514.803,2,1,no,no,no,no,no,no,2,2,435,919.6666666666666,1.78375,1.56,g,g-x,mid,F,F,1.0450467407591573,1.3350921433929874,2.4890000000000327,2.7229999999999563
DVA10O,0.35400000000004184,517.526,1,2,no,no,no,no,no,no,2,1,919.6666666666666,382.5,1.56,2.026666666666667,x-g,g,low,F,F,1.3350921433929874,1.3471813532841708,2.7229999999999563,1.6399999999999864
DVA10O,0.2860000000000582,519.52,2,1,no,no,no,no,no,yes,1,4,382.5,829.7647058823529,2.026666666666667,1.7421428571428572,g,g,low,F,F,1.3471813532841708,1.0103391190064266,1.6399999999999864,4.413000000000011
DVA10O,1.0899999999999181,524.219,1,2,no,yes,no,no,no,yes,4,1,829.7647058823529,1466.5,1.7421428571428572,1.53,g,g,mid,F,F,1.0103391190064266,1.4148247006937023,4.413000000000011,0.2900000000000773
DVA10O,0.3809999999999718,525.599,2,1,no,no,yes,yes,no,no,1,1,1466.5,482.1,1.53,1.6162499999999997,g,g,low,F,F,1.4148247006937023,0.9537947232766321,0.2900000000000773,1.7799999999999727
DVA10O,-0.4089999999999918,527.351,1,2,yes,no,no,no,yes,no,1,1,482.1,273.6666666666667,1.6162499999999997,2.1599999999999997,g,g,low,F,F,0.9537947232766321,0.9078003593085621,1.7799999999999727,1.169999999999959
DVA10O,0.29300000000000637,528.521,2,1,no,yes,no,no,no,no,1,2,273.6666666666667,646.8965517241379,2.1599999999999997,1.685185185185185,g,g-x,low,F,F,0.9078003593085621,0.8348424485200332,1.169999999999959,5.394999999999982
DVA10O,0.2340000000000373,534.209,1,2,no,no,no,no,no,yes,2,1,646.8965517241379,373,1.685185185185185,NA,g,g,mid,F,F,0.8348424485200332,1.2124079988465941,5.394999999999982,0.6700000000000728
DVA10O,1.2999999999999545,535.113,2,1,no,no,yes,no,no,no,1,NA,373,NA,NA,NA,g,g,high,F,F,1.2124079988465941,1.293244875704038,0.6700000000000728,2.519999999999982
DVA10O,-1.1200000000000045,537.813,1,2,no,no,no,no,no,no,NA,1,NA,590.5,NA,1.997272727272727,x,g,low,F,F,1.293244875704038,1.02916583926545,2.519999999999982,2.560000000000059
DVA10O,0.22899999999992815,540.373,2,1,no,no,no,no,no,no,1,1,590.5,667.6666666666666,1.997272727272727,1.64875,g,g,mid,F,F,1.02916583926545,0.8325465321855559,2.560000000000059,2.560000000000059
DVA10O,-0.4759999999999991,542.686,1,2,no,no,no,no,no,no,1,1,667.6666666666666,363.3,1.64875,1.938,g,g,mid,F,F,0.8325465321855559,0.9740055288862345,2.560000000000059,3.0810000000000173
DVA10O,1.2339999999999236,545.767,2,1,no,no,no,no,no,no,1,1,363.3,413.42857142857144,1.938,1.8325,g,g-x,low,F,F,0.9740055288862345,1.1531640551091193,3.0810000000000173,1.75
DVA10O,0.3120000000000118,548.751,1,2,no,no,no,no,no,no,1,1,413.42857142857144,666.25,1.8325,1.3916666666666666,g,g,mid,F,F,1.1531640551091193,1.116281851916785,1.75,2.659999999999968
DVA10O,0.21300000000007913,551.723,2,1,no,no,no,no,no,no,1,1,666.25,257.90909090909093,1.3916666666666666,2.399,g,g,low,F,F,1.116281851916785,0.7086988082454806,2.659999999999968,1.5699999999999363
DVA10O,0.38999999999998636,553.506,1,2,no,no,no,no,no,no,1,2,257.90909090909093,803.2,2.399,1.5638461538461537,g,g,low,F,F,0.7086988082454806,0.8962884030275924,1.5699999999999363,5.0330000000000155
DVA10O,1.5579999999999927,558.929,2,1,no,no,no,no,no,no,2,1,803.2,290.4375,1.5638461538461537,2.318571428571428,g,g,low,F,F,0.8962884030275924,0.9255700023994597,5.0330000000000155,3.79200000000003
DVA10O,1.6549999999999727,564.279,1,2,no,no,no,no,no,no,1,2,290.4375,399.3333333333333,2.318571428571428,1.6357142857142857,g,g,low,F,F,0.9255700023994597,1.1199851409549537,3.79200000000003,3.243000000000052
DVA10O,-0.72199999999998,568.455,2,1,no,no,no,no,no,no,2,4,399.3333333333333,622.1666666666666,1.6357142857142857,1.8162962962962963,g,g-x,low,F,F,1.1199851409549537,0.8559835659779367,3.243000000000052,8.305999999999926
DVA10O,-0.8509999999999991,575.91,1,2,no,no,no,yes,no,no,4,1,622.1666666666666,197.1,1.8162962962962963,1.9809999999999994,g,g,low,F,F,0.8559835659779367,0.9566225235702062,8.305999999999926,2.580000000000041
DVA10O,0.9929999999999382,578.49,2,1,yes,no,no,no,yes,no,1,2,197.1,887.4444444444445,1.9809999999999994,1.9714285714285715,g,g-x,low,F,F,0.9566225235702062,1.1933224091401555,2.580000000000041,3.657000000000039
DVA10O,-0.4379999999999882,582.702,1,2,no,no,no,yes,no,no,2,2,887.4444444444445,293.3333333333333,1.9714285714285715,1.44,g,g,mid,F,F,1.1933224091401555,0.9363790633465121,3.657000000000039,2.3310000000000173
DVA10O,-0.2620000000000573,584.771,2,1,yes,no,no,no,yes,no,2,1,293.3333333333333,360.67857142857144,1.44,1.8404545454545456,g,g,mid,F,F,0.9363790633465121,0.8254632960095198,2.3310000000000173,5.3700000000000045
DVA10O,0.3410000000000082,590.141,1,2,no,no,no,no,no,no,1,1,360.67857142857144,495.57142857142856,1.8404545454545456,1.545,g,g,mid,F,F,0.8254632960095198,0.9895403367195915,5.3700000000000045,2.019999999999982
DVA10O,0.30700000000001637,592.502,2,1,no,no,no,yes,no,no,1,2,495.57142857142856,584.2941176470588,1.545,1.5714285714285714,g,g-x,low,F,F,0.9895403367195915,0.8993075948386265,2.019999999999982,5.958000000000084
